Región,Productos seleccionados,Unidad de medida,Período,Precio,Año,Mes,Orden_Periodo
Cuyo,Carne picada común,kg,Año 2019 - Julio,151.0,2019,Julio,201907.0
Cuyo,Pollo entero,kg,Año 2019 - Julio,86.0,2019,Julio,201907.0
Cuyo,Aceite de girasol,"1,5 litros",Año 2019 - Julio,111.3,2019,Julio,201907.0
Cuyo,Leche fresca entera sachet,Litro,Año 2019 - Julio,51.37,2019,Julio,201907.0
Cuyo,Huevos de gallina,Docena,Año 2019 - Julio,82.29,2019,Julio,201907.0
Cuyo,Papa,kg,Año 2019 - Julio,20.47,2019,Julio,201907.0
Cuyo,Azúcar,kg,Año 2019 - Julio,38.23,2019,Julio,201907.0
Cuyo,Detergente líquido,750 cc,Año 2019 - Julio,51.85,2019,Julio,201907.0
Cuyo,Lavandina,1.000 cc,Año 2019 - Julio,35.86,2019,Julio,201907.0
Cuyo,Jabón de tocador,125 g,Año 2019 - Julio,30.42,2019,Julio,201907.0
Patagonia,Pan francés,kg,Año 2019 - Julio,85.22,2019,Julio,201907.0
Patagonia,Harina de trigo común,kg,Año 2019 - Julio,36.62,2019,Julio,201907.0
Patagonia,Arroz blanco simple,kg,Año 2019 - Julio,54.95,2019,Julio,201907.0
Patagonia,Fideos secos tipo guisero,500 g,Año 2019 - Julio,49.66,2019,Julio,201907.0
Patagonia,Carne picada común,kg,Año 2019 - Julio,204.21,2019,Julio,201907.0
Patagonia,Pollo entero,kg,Año 2019 - Julio,94.72,2019,Julio,201907.0
Patagonia,Aceite de girasol,"1,5 litros",Año 2019 - Julio,115.96,2019,Julio,201907.0
Patagonia,Leche fresca entera sachet,Litro,Año 2019 - Julio,54.21,2019,Julio,201907.0
Patagonia,Huevos de gallina,Docena,Año 2019 - Julio,88.7,2019,Julio,201907.0
Patagonia,Papa,kg,Año 2019 - Julio,32.01,2019,Julio,201907.0
Patagonia,Azúcar,kg,Año 2019 - Julio,42.54,2019,Julio,201907.0
Patagonia,Detergente líquido,750 cc,Año 2019 - Julio,85.0,2019,Julio,201907.0
Patagonia,Lavandina,1.000 cc,Año 2019 - Julio,39.86,2019,Julio,201907.0
Patagonia,Jabón de tocador,125 g,Año 2019 - Julio,32.8,2019,Julio,201907.0
GBA,Pan francés,kg,Año 2019 - Agosto,92.16,2019,Agosto,201908.0
GBA,Harina de trigo común,kg,Año 2019 - Agosto,36.04,2019,Agosto,201908.0
GBA,Arroz blanco simple,kg,Año 2019 - Agosto,48.48,2019,Agosto,201908.0
GBA,Fideos secos tipo guisero,500 g,Año 2019 - Agosto,49.95,2019,Agosto,201908.0
GBA,Carne picada común,kg,Año 2019 - Agosto,147.85,2019,Agosto,201908.0
GBA,Pollo entero,kg,Año 2019 - Agosto,83.88,2019,Agosto,201908.0
GBA,Aceite de girasol,"1,5 litros",Año 2019 - Agosto,117.5,2019,Agosto,201908.0
GBA,Leche fresca entera sachet,Litro,Año 2019 - Agosto,48.37,2019,Agosto,201908.0
GBA,Huevos de gallina,Docena,Año 2019 - Agosto,79.43,2019,Agosto,201908.0
GBA,Papa,kg,Año 2019 - Agosto,25.53,2019,Agosto,201908.0
GBA,Azúcar,kg,Año 2019 - Agosto,41.22,2019,Agosto,201908.0
GBA,Detergente líquido,750 cc,Año 2019 - Agosto,53.31,2019,Agosto,201908.0
GBA,Lavandina,1.000 cc,Año 2019 - Agosto,39.61,2019,Agosto,201908.0
GBA,Jabón de tocador,125 g,Año 2019 - Agosto,31.34,2019,Agosto,201908.0
Pampeana,Pan francés,kg,Año 2019 - Agosto,75.44,2019,Agosto,201908.0
Pampeana,Harina de trigo común,kg,Año 2019 - Agosto,35.88,2019,Agosto,201908.0
Pampeana,Arroz blanco simple,kg,Año 2019 - Agosto,51.24,2019,Agosto,201908.0
Pampeana,Fideos secos tipo guisero,500 g,Año 2019 - Agosto,45.11,2019,Agosto,201908.0
Pampeana,Carne picada común,kg,Año 2019 - Agosto,166.94,2019,Agosto,201908.0
Pampeana,Pollo entero,kg,Año 2019 - Agosto,86.19,2019,Agosto,201908.0
Pampeana,Aceite de girasol,"1,5 litros",Año 2019 - Agosto,122.02,2019,Agosto,201908.0
Pampeana,Leche fresca entera sachet,Litro,Año 2019 - Agosto,52.53,2019,Agosto,201908.0
Pampeana,Huevos de gallina,Docena,Año 2019 - Agosto,76.29,2019,Agosto,201908.0
Pampeana,Papa,kg,Año 2019 - Agosto,24.65,2019,Agosto,201908.0
Pampeana,Azúcar,kg,Año 2019 - Agosto,38.92,2019,Agosto,201908.0
Pampeana,Detergente líquido,750 cc,Año 2019 - Agosto,54.15,2019,Agosto,201908.0
Pampeana,Lavandina,1.000 cc,Año 2019 - Agosto,37.67,2019,Agosto,201908.0
Pampeana,Jabón de tocador,125 g,Año 2019 - Agosto,32.5,2019,Agosto,201908.0
Noreste,Pan francés,kg,Año 2019 - Agosto,67.43,2019,Agosto,201908.0
Noreste,Harina de trigo común,kg,Año 2019 - Agosto,35.44,2019,Agosto,201908.0
Noreste,Arroz blanco simple,kg,Año 2019 - Agosto,48.72,2019,Agosto,201908.0
Noreste,Fideos secos tipo guisero,500 g,Año 2019 - Agosto,40.17,2019,Agosto,201908.0
Noreste,Carne picada común,kg,Año 2019 - Agosto,161.59,2019,Agosto,201908.0
Noreste,Pollo entero,kg,Año 2019 - Agosto,88.2,2019,Agosto,201908.0
Noreste,Aceite de girasol,"1,5 litros",Año 2019 - Agosto,120.38,2019,Agosto,201908.0
Noreste,Leche fresca entera sachet,Litro,Año 2019 - Agosto,54.26,2019,Agosto,201908.0
Noreste,Huevos de gallina,Docena,Año 2019 - Agosto,68.12,2019,Agosto,201908.0
Noreste,Papa,kg,Año 2019 - Agosto,23.76,2019,Agosto,201908.0
Noreste,Azúcar,kg,Año 2019 - Agosto,36.42,2019,Agosto,201908.0
Noreste,Detergente líquido,750 cc,Año 2019 - Agosto,51.7,2019,Agosto,201908.0
Noreste,Lavandina,1.000 cc,Año 2019 - Agosto,37.36,2019,Agosto,201908.0
Noreste,Jabón de tocador,125 g,Año 2019 - Agosto,30.98,2019,Agosto,201908.0
Noroeste,Pan francés,kg,Año 2019 - Agosto,74.15,2019,Agosto,201908.0
Noroeste,Harina de trigo común,kg,Año 2019 - Agosto,34.39,2019,Agosto,201908.0
Noroeste,Arroz blanco simple,kg,Año 2019 - Agosto,45.41,2019,Agosto,201908.0
Noroeste,Fideos secos tipo guisero,500 g,Año 2019 - Agosto,38.12,2019,Agosto,201908.0
Noroeste,Carne picada común,kg,Año 2019 - Agosto,168.94,2019,Agosto,201908.0
Noroeste,Pollo entero,kg,Año 2019 - Agosto,82.52,2019,Agosto,201908.0
Noroeste,Aceite de girasol,"1,5 litros",Año 2019 - Agosto,121.69,2019,Agosto,201908.0
Noroeste,Leche fresca entera sachet,Litro,Año 2019 - Agosto,52.97,2019,Agosto,201908.0
Noroeste,Huevos de gallina,Docena,Año 2019 - Agosto,72.42,2019,Agosto,201908.0
Noroeste,Papa,kg,Año 2019 - Agosto,20.02,2019,Agosto,201908.0
Noroeste,Azúcar,kg,Año 2019 - Agosto,33.62,2019,Agosto,201908.0
Noroeste,Detergente líquido,750 cc,Año 2019 - Agosto,52.73,2019,Agosto,201908.0
Noroeste,Lavandina,1.000 cc,Año 2019 - Agosto,37.38,2019,Agosto,201908.0
Noroeste,Jabón de tocador,125 g,Año 2019 - Agosto,31.32,2019,Agosto,201908.0
Cuyo,Pan francés,kg,Año 2019 - Agosto,67.7,2019,Agosto,201908.0
Cuyo,Harina de trigo común,kg,Año 2019 - Agosto,35.23,2019,Agosto,201908.0
Cuyo,Arroz blanco simple,kg,Año 2019 - Agosto,50.93,2019,Agosto,201908.0
Cuyo,Fideos secos tipo guisero,500 g,Año 2019 - Agosto,45.59,2019,Agosto,201908.0
Cuyo,Carne picada común,kg,Año 2019 - Agosto,156.84,2019,Agosto,201908.0
Cuyo,Pollo entero,kg,Año 2019 - Agosto,88.01,2019,Agosto,201908.0
Cuyo,Aceite de girasol,"1,5 litros",Año 2019 - Agosto,116.32,2019,Agosto,201908.0
Cuyo,Leche fresca entera sachet,Litro,Año 2019 - Agosto,53.12,2019,Agosto,201908.0
Cuyo,Huevos de gallina,Docena,Año 2019 - Agosto,81.66,2019,Agosto,201908.0
Cuyo,Papa,kg,Año 2019 - Agosto,22.73,2019,Agosto,201908.0
Cuyo,Azúcar,kg,Año 2019 - Agosto,39.29,2019,Agosto,201908.0
Cuyo,Detergente líquido,750 cc,Año 2019 - Agosto,54.38,2019,Agosto,201908.0
Cuyo,Lavandina,1.000 cc,Año 2019 - Agosto,37.32,2019,Agosto,201908.0
Cuyo,Jabón de tocador,125 g,Año 2019 - Agosto,32.71,2019,Agosto,201908.0
Patagonia,Pan francés,kg,Año 2019 - Agosto,88.02,2019,Agosto,201908.0
Patagonia,Harina de trigo común,kg,Año 2019 - Agosto,38.05,2019,Agosto,201908.0
Patagonia,Arroz blanco simple,kg,Año 2019 - Agosto,55.88,2019,Agosto,201908.0
Patagonia,Fideos secos tipo guisero,500 g,Año 2019 - Agosto,49.72,2019,Agosto,201908.0
Patagonia,Carne picada común,kg,Año 2019 - Agosto,213.67,2019,Agosto,201908.0
Patagonia,Pollo entero,kg,Año 2019 - Agosto,97.95,2019,Agosto,201908.0
Patagonia,Aceite de girasol,"1,5 litros",Año 2019 - Agosto,116.82,2019,Agosto,201908.0
Patagonia,Leche fresca entera sachet,Litro,Año 2019 - Agosto,56.12,2019,Agosto,201908.0
Patagonia,Huevos de gallina,Docena,Año 2019 - Agosto,89.6,2019,Agosto,201908.0
Patagonia,Papa,kg,Año 2019 - Agosto,34.81,2019,Agosto,201908.0
Patagonia,Azúcar,kg,Año 2019 - Agosto,43.13,2019,Agosto,201908.0
Patagonia,Detergente líquido,750 cc,Año 2019 - Agosto,87.47,2019,Agosto,201908.0
Patagonia,Lavandina,1.000 cc,Año 2019 - Agosto,40.05,2019,Agosto,201908.0
Patagonia,Jabón de tocador,125 g,Año 2019 - Agosto,34.76,2019,Agosto,201908.0
GBA,Pan francés,kg,Año 2019 - Septiembre,98.61,2019,Septiembre,201909.0
GBA,Harina de trigo común,kg,Año 2019 - Septiembre,38.34,2019,Septiembre,201909.0
GBA,Arroz blanco simple,kg,Año 2019 - Septiembre,49.5,2019,Septiembre,201909.0
GBA,Fideos secos tipo guisero,500 g,Año 2019 - Septiembre,51.45,2019,Septiembre,201909.0
GBA,Carne picada común,kg,Año 2019 - Septiembre,156.25,2019,Septiembre,201909.0
GBA,Pollo entero,kg,Año 2019 - Septiembre,95.89,2019,Septiembre,201909.0
GBA,Aceite de girasol,"1,5 litros",Año 2019 - Septiembre,124.08,2019,Septiembre,201909.0
GBA,Leche fresca entera sachet,Litro,Año 2019 - Septiembre,47.98,2019,Septiembre,201909.0
GBA,Huevos de gallina,Docena,Año 2019 - Septiembre,82.22,2019,Septiembre,201909.0
GBA,Papa,kg,Año 2019 - Septiembre,28.09,2019,Septiembre,201909.0
GBA,Azúcar,kg,Año 2019 - Septiembre,42.13,2019,Septiembre,201909.0
GBA,Detergente líquido,750 cc,Año 2019 - Septiembre,58.75,2019,Septiembre,201909.0
GBA,Lavandina,1.000 cc,Año 2019 - Septiembre,42.22,2019,Septiembre,201909.0
GBA,Jabón de tocador,125 g,Año 2019 - Septiembre,33.79,2019,Septiembre,201909.0
Pampeana,Pan francés,kg,Año 2019 - Septiembre,80.17,2019,Septiembre,201909.0
Pampeana,Harina de trigo común,kg,Año 2019 - Septiembre,38.29,2019,Septiembre,201909.0
Pampeana,Arroz blanco simple,kg,Año 2019 - Septiembre,54.73,2019,Septiembre,201909.0
Pampeana,Fideos secos tipo guisero,500 g,Año 2019 - Septiembre,46.24,2019,Septiembre,201909.0
Pampeana,Carne picada común,kg,Año 2019 - Septiembre,177.99,2019,Septiembre,201909.0
Pampeana,Pollo entero,kg,Año 2019 - Septiembre,98.02,2019,Septiembre,201909.0
Pampeana,Aceite de girasol,"1,5 litros",Año 2019 - Septiembre,130.19,2019,Septiembre,201909.0
Pampeana,Leche fresca entera sachet,Litro,Año 2019 - Septiembre,52.61,2019,Septiembre,201909.0
Pampeana,Huevos de gallina,Docena,Año 2019 - Septiembre,78.81,2019,Septiembre,201909.0
Pampeana,Papa,kg,Año 2019 - Septiembre,26.89,2019,Septiembre,201909.0
Pampeana,Azúcar,kg,Año 2019 - Septiembre,39.42,2019,Septiembre,201909.0
Pampeana,Detergente líquido,750 cc,Año 2019 - Septiembre,60.59,2019,Septiembre,201909.0
Pampeana,Lavandina,1.000 cc,Año 2019 - Septiembre,40.69,2019,Septiembre,201909.0
Pampeana,Jabón de tocador,125 g,Año 2019 - Septiembre,35.54,2019,Septiembre,201909.0
Noreste,Pan francés,kg,Año 2019 - Septiembre,70.66,2019,Septiembre,201909.0
Noreste,Harina de trigo común,kg,Año 2019 - Septiembre,37.05,2019,Septiembre,201909.0
Noreste,Arroz blanco simple,kg,Año 2019 - Septiembre,49.73,2019,Septiembre,201909.0
Noreste,Fideos secos tipo guisero,500 g,Año 2019 - Septiembre,40.97,2019,Septiembre,201909.0
Noreste,Carne picada común,kg,Año 2019 - Septiembre,177.44,2019,Septiembre,201909.0
Noreste,Pollo entero,kg,Año 2019 - Septiembre,94.53,2019,Septiembre,201909.0
Noreste,Aceite de girasol,"1,5 litros",Año 2019 - Septiembre,129.53,2019,Septiembre,201909.0
Noreste,Leche fresca entera sachet,Litro,Año 2019 - Septiembre,54.79,2019,Septiembre,201909.0
Noreste,Huevos de gallina,Docena,Año 2019 - Septiembre,68.96,2019,Septiembre,201909.0
Noreste,Papa,kg,Año 2019 - Septiembre,25.89,2019,Septiembre,201909.0
Noreste,Azúcar,kg,Año 2019 - Septiembre,37.11,2019,Septiembre,201909.0
Noreste,Detergente líquido,750 cc,Año 2019 - Septiembre,55.62,2019,Septiembre,201909.0
Noreste,Lavandina,1.000 cc,Año 2019 - Septiembre,41.21,2019,Septiembre,201909.0
Noreste,Jabón de tocador,125 g,Año 2019 - Septiembre,34.37,2019,Septiembre,201909.0
Noroeste,Pan francés,kg,Año 2019 - Septiembre,79.65,2019,Septiembre,201909.0
Noroeste,Harina de trigo común,kg,Año 2019 - Septiembre,36.9,2019,Septiembre,201909.0
Noroeste,Arroz blanco simple,kg,Año 2019 - Septiembre,48.52,2019,Septiembre,201909.0
Noroeste,Fideos secos tipo guisero,500 g,Año 2019 - Septiembre,39.53,2019,Septiembre,201909.0
Noroeste,Carne picada común,kg,Año 2019 - Septiembre,178.9,2019,Septiembre,201909.0
Noroeste,Pollo entero,kg,Año 2019 - Septiembre,92.26,2019,Septiembre,201909.0
Noroeste,Aceite de girasol,"1,5 litros",Año 2019 - Septiembre,129.88,2019,Septiembre,201909.0
Noroeste,Leche fresca entera sachet,Litro,Año 2019 - Septiembre,52.58,2019,Septiembre,201909.0
Noroeste,Huevos de gallina,Docena,Año 2019 - Septiembre,73.23,2019,Septiembre,201909.0
Noroeste,Papa,kg,Año 2019 - Septiembre,22.3,2019,Septiembre,201909.0
Noroeste,Azúcar,kg,Año 2019 - Septiembre,34.67,2019,Septiembre,201909.0
Noroeste,Detergente líquido,750 cc,Año 2019 - Septiembre,59.25,2019,Septiembre,201909.0
Noroeste,Lavandina,1.000 cc,Año 2019 - Septiembre,41.01,2019,Septiembre,201909.0
Noroeste,Jabón de tocador,125 g,Año 2019 - Septiembre,34.01,2019,Septiembre,201909.0
Cuyo,Pan francés,kg,Año 2019 - Septiembre,70.94,2019,Septiembre,201909.0
Cuyo,Harina de trigo común,kg,Año 2019 - Septiembre,37.91,2019,Septiembre,201909.0
Cuyo,Arroz blanco simple,kg,Año 2019 - Septiembre,53.47,2019,Septiembre,201909.0
Cuyo,Fideos secos tipo guisero,500 g,Año 2019 - Septiembre,47.03,2019,Septiembre,201909.0
Cuyo,Carne picada común,kg,Año 2019 - Septiembre,164.53,2019,Septiembre,201909.0
Cuyo,Pollo entero,kg,Año 2019 - Septiembre,95.9,2019,Septiembre,201909.0
Cuyo,Aceite de girasol,"1,5 litros",Año 2019 - Septiembre,122.6,2019,Septiembre,201909.0
Cuyo,Leche fresca entera sachet,Litro,Año 2019 - Septiembre,53.68,2019,Septiembre,201909.0
Cuyo,Huevos de gallina,Docena,Año 2019 - Septiembre,82.45,2019,Septiembre,201909.0
Cuyo,Papa,kg,Año 2019 - Septiembre,24.95,2019,Septiembre,201909.0
Cuyo,Azúcar,kg,Año 2019 - Septiembre,39.66,2019,Septiembre,201909.0
Cuyo,Detergente líquido,750 cc,Año 2019 - Septiembre,59.16,2019,Septiembre,201909.0
Cuyo,Lavandina,1.000 cc,Año 2019 - Septiembre,41.53,2019,Septiembre,201909.0
Cuyo,Jabón de tocador,125 g,Año 2019 - Septiembre,35.99,2019,Septiembre,201909.0
Patagonia,Pan francés,kg,Año 2019 - Septiembre,93.29,2019,Septiembre,201909.0
Patagonia,Harina de trigo común,kg,Año 2019 - Septiembre,40.05,2019,Septiembre,201909.0
Patagonia,Arroz blanco simple,kg,Año 2019 - Septiembre,57.83,2019,Septiembre,201909.0
Patagonia,Fideos secos tipo guisero,500 g,Año 2019 - Septiembre,50.4,2019,Septiembre,201909.0
Patagonia,Carne picada común,kg,Año 2019 - Septiembre,221.87,2019,Septiembre,201909.0
Patagonia,Pollo entero,kg,Año 2019 - Septiembre,102.7,2019,Septiembre,201909.0
Patagonia,Aceite de girasol,"1,5 litros",Año 2019 - Septiembre,119.7,2019,Septiembre,201909.0
Patagonia,Leche fresca entera sachet,Litro,Año 2019 - Septiembre,54.93,2019,Septiembre,201909.0
Patagonia,Huevos de gallina,Docena,Año 2019 - Septiembre,89.96,2019,Septiembre,201909.0
Patagonia,Papa,kg,Año 2019 - Septiembre,37.21,2019,Septiembre,201909.0
Patagonia,Azúcar,kg,Año 2019 - Septiembre,44.63,2019,Septiembre,201909.0
Patagonia,Detergente líquido,750 cc,Año 2019 - Septiembre,94.14,2019,Septiembre,201909.0
Patagonia,Lavandina,1.000 cc,Año 2019 - Septiembre,43.86,2019,Septiembre,201909.0
Patagonia,Jabón de tocador,125 g,Año 2019 - Septiembre,37.11,2019,Septiembre,201909.0
GBA,Pan francés,kg,Año 2019 - Octubre,100.62,2019,Octubre,201910.0
GBA,Harina de trigo común,kg,Año 2019 - Octubre,38.9,2019,Octubre,201910.0
GBA,Arroz blanco simple,kg,Año 2019 - Octubre,50.38,2019,Octubre,201910.0
GBA,Fideos secos tipo guisero,500 g,Año 2019 - Octubre,52.06,2019,Octubre,201910.0
GBA,Carne picada común,kg,Año 2019 - Octubre,157.13,2019,Octubre,201910.0
GBA,Pollo entero,kg,Año 2019 - Octubre,98.32,2019,Octubre,201910.0
GBA,Aceite de girasol,"1,5 litros",Año 2019 - Octubre,127.47,2019,Octubre,201910.0
GBA,Leche fresca entera sachet,Litro,Año 2019 - Octubre,48.97,2019,Octubre,201910.0
GBA,Huevos de gallina,Docena,Año 2019 - Octubre,84.33,2019,Octubre,201910.0
GBA,Papa,kg,Año 2019 - Octubre,27.23,2019,Octubre,201910.0
GBA,Azúcar,kg,Año 2019 - Octubre,42.31,2019,Octubre,201910.0
GBA,Detergente líquido,750 cc,Año 2019 - Octubre,60.92,2019,Octubre,201910.0
GBA,Lavandina,1.000 cc,Año 2019 - Octubre,43.53,2019,Octubre,201910.0
GBA,Jabón de tocador,125 g,Año 2019 - Octubre,34.87,2019,Octubre,201910.0
Pampeana,Pan francés,kg,Año 2019 - Octubre,81.54,2019,Octubre,201910.0
Pampeana,Harina de trigo común,kg,Año 2019 - Octubre,39.43,2019,Octubre,201910.0
Pampeana,Arroz blanco simple,kg,Año 2019 - Octubre,55.86,2019,Octubre,201910.0
Pampeana,Fideos secos tipo guisero,500 g,Año 2019 - Octubre,47.99,2019,Octubre,201910.0
Pampeana,Carne picada común,kg,Año 2019 - Octubre,179.14,2019,Octubre,201910.0
Pampeana,Pollo entero,kg,Año 2019 - Octubre,103.12,2019,Octubre,201910.0
Pampeana,Aceite de girasol,"1,5 litros",Año 2019 - Octubre,134.82,2019,Octubre,201910.0
Pampeana,Leche fresca entera sachet,Litro,Año 2019 - Octubre,53.02,2019,Octubre,201910.0
Pampeana,Huevos de gallina,Docena,Año 2019 - Octubre,81.3,2019,Octubre,201910.0
Pampeana,Papa,kg,Año 2019 - Octubre,26.65,2019,Octubre,201910.0
Pampeana,Azúcar,kg,Año 2019 - Octubre,39.94,2019,Octubre,201910.0
Pampeana,Detergente líquido,750 cc,Año 2019 - Octubre,62.24,2019,Octubre,201910.0
Pampeana,Lavandina,1.000 cc,Año 2019 - Octubre,41.56,2019,Octubre,201910.0
Pampeana,Jabón de tocador,125 g,Año 2019 - Octubre,36.5,2019,Octubre,201910.0
Noreste,Pan francés,kg,Año 2019 - Octubre,71.9,2019,Octubre,201910.0
Noreste,Harina de trigo común,kg,Año 2019 - Octubre,37.23,2019,Octubre,201910.0
Noreste,Arroz blanco simple,kg,Año 2019 - Octubre,50.9,2019,Octubre,201910.0
Noreste,Fideos secos tipo guisero,500 g,Año 2019 - Octubre,41.79,2019,Octubre,201910.0
Noreste,Carne picada común,kg,Año 2019 - Octubre,181.76,2019,Octubre,201910.0
Noreste,Pollo entero,kg,Año 2019 - Octubre,101.21,2019,Octubre,201910.0
Noreste,Aceite de girasol,"1,5 litros",Año 2019 - Octubre,133.82,2019,Octubre,201910.0
Noreste,Leche fresca entera sachet,Litro,Año 2019 - Octubre,55.94,2019,Octubre,201910.0
Noreste,Huevos de gallina,Docena,Año 2019 - Octubre,70.52,2019,Octubre,201910.0
Noreste,Papa,kg,Año 2019 - Octubre,25.75,2019,Octubre,201910.0
Noreste,Azúcar,kg,Año 2019 - Octubre,37.45,2019,Octubre,201910.0
Noreste,Detergente líquido,750 cc,Año 2019 - Octubre,57.0,2019,Octubre,201910.0
Noreste,Lavandina,1.000 cc,Año 2019 - Octubre,41.96,2019,Octubre,201910.0
Noreste,Jabón de tocador,125 g,Año 2019 - Octubre,35.42,2019,Octubre,201910.0
Noroeste,Pan francés,kg,Año 2019 - Octubre,80.39,2019,Octubre,201910.0
Noroeste,Harina de trigo común,kg,Año 2019 - Octubre,37.77,2019,Octubre,201910.0
Noroeste,Arroz blanco simple,kg,Año 2019 - Octubre,50.12,2019,Octubre,201910.0
Noroeste,Fideos secos tipo guisero,500 g,Año 2019 - Octubre,40.72,2019,Octubre,201910.0
Noroeste,Carne picada común,kg,Año 2019 - Octubre,180.73,2019,Octubre,201910.0
Noroeste,Pollo entero,kg,Año 2019 - Octubre,99.69,2019,Octubre,201910.0
Noroeste,Aceite de girasol,"1,5 litros",Año 2019 - Octubre,131.25,2019,Octubre,201910.0
Noroeste,Leche fresca entera sachet,Litro,Año 2019 - Octubre,53.04,2019,Octubre,201910.0
Noroeste,Huevos de gallina,Docena,Año 2019 - Octubre,73.99,2019,Octubre,201910.0
Noroeste,Papa,kg,Año 2019 - Octubre,20.55,2019,Octubre,201910.0
Noroeste,Azúcar,kg,Año 2019 - Octubre,34.83,2019,Octubre,201910.0
Noroeste,Detergente líquido,750 cc,Año 2019 - Octubre,59.44,2019,Octubre,201910.0
Noroeste,Lavandina,1.000 cc,Año 2019 - Octubre,41.62,2019,Octubre,201910.0
Noroeste,Jabón de tocador,125 g,Año 2019 - Octubre,34.78,2019,Octubre,201910.0
Cuyo,Pan francés,kg,Año 2019 - Octubre,72.16,2019,Octubre,201910.0
Cuyo,Harina de trigo común,kg,Año 2019 - Octubre,37.83,2019,Octubre,201910.0
Cuyo,Arroz blanco simple,kg,Año 2019 - Octubre,54.95,2019,Octubre,201910.0
Cuyo,Fideos secos tipo guisero,500 g,Año 2019 - Octubre,50.0,2019,Octubre,201910.0
Cuyo,Carne picada común,kg,Año 2019 - Octubre,168.17,2019,Octubre,201910.0
Cuyo,Pollo entero,kg,Año 2019 - Octubre,101.46,2019,Octubre,201910.0
Cuyo,Aceite de girasol,"1,5 litros",Año 2019 - Octubre,124.21,2019,Octubre,201910.0
Cuyo,Leche fresca entera sachet,Litro,Año 2019 - Octubre,55.6,2019,Octubre,201910.0
Cuyo,Huevos de gallina,Docena,Año 2019 - Octubre,82.6,2019,Octubre,201910.0
Cuyo,Papa,kg,Año 2019 - Octubre,25.16,2019,Octubre,201910.0
Cuyo,Azúcar,kg,Año 2019 - Octubre,40.15,2019,Octubre,201910.0
Cuyo,Detergente líquido,750 cc,Año 2019 - Octubre,61.2,2019,Octubre,201910.0
Cuyo,Lavandina,1.000 cc,Año 2019 - Octubre,42.05,2019,Octubre,201910.0
Cuyo,Jabón de tocador,125 g,Año 2019 - Octubre,36.85,2019,Octubre,201910.0
Patagonia,Pan francés,kg,Año 2019 - Octubre,96.75,2019,Octubre,201910.0
Patagonia,Harina de trigo común,kg,Año 2019 - Octubre,41.25,2019,Octubre,201910.0
Patagonia,Arroz blanco simple,kg,Año 2019 - Octubre,58.72,2019,Octubre,201910.0
Patagonia,Fideos secos tipo guisero,500 g,Año 2019 - Octubre,53.81,2019,Octubre,201910.0
Patagonia,Carne picada común,kg,Año 2019 - Octubre,220.45,2019,Octubre,201910.0
Patagonia,Pollo entero,kg,Año 2019 - Octubre,106.25,2019,Octubre,201910.0
Patagonia,Aceite de girasol,"1,5 litros",Año 2019 - Octubre,127.76,2019,Octubre,201910.0
Patagonia,Leche fresca entera sachet,Litro,Año 2019 - Octubre,55.77,2019,Octubre,201910.0
Patagonia,Huevos de gallina,Docena,Año 2019 - Octubre,90.31,2019,Octubre,201910.0
Patagonia,Papa,kg,Año 2019 - Octubre,37.42,2019,Octubre,201910.0
Patagonia,Azúcar,kg,Año 2019 - Octubre,45.33,2019,Octubre,201910.0
Patagonia,Detergente líquido,750 cc,Año 2019 - Octubre,99.0,2019,Octubre,201910.0
Patagonia,Lavandina,1.000 cc,Año 2019 - Octubre,45.68,2019,Octubre,201910.0
Patagonia,Jabón de tocador,125 g,Año 2019 - Octubre,39.02,2019,Octubre,201910.0
GBA,Pan francés,kg,Año 2019 - Noviembre,106.12,2019,Noviembre,201911.0
GBA,Harina de trigo común,kg,Año 2019 - Noviembre,39.48,2019,Noviembre,201911.0
GBA,Arroz blanco simple,kg,Año 2019 - Noviembre,54.75,2019,Noviembre,201911.0
GBA,Fideos secos tipo guisero,500 g,Año 2019 - Noviembre,53.09,2019,Noviembre,201911.0
GBA,Carne picada común,kg,Año 2019 - Noviembre,168.39,2019,Noviembre,201911.0
GBA,Pollo entero,kg,Año 2019 - Noviembre,101.17,2019,Noviembre,201911.0
GBA,Aceite de girasol,"1,5 litros",Año 2019 - Noviembre,130.85,2019,Noviembre,201911.0
GBA,Leche fresca entera sachet,Litro,Año 2019 - Noviembre,50.04,2019,Noviembre,201911.0
GBA,Huevos de gallina,Docena,Año 2019 - Noviembre,87.83,2019,Noviembre,201911.0
